kjv,gist,root,type,meaning,kjgv,original,morph
,greater,גְדוֹל|gedol,m,great,"הַ[גְדֹל]|ha[gedol]|the [great]",הַגָּדֹל֙,Hms
,rule,מֶמְשָׁלָה|memshalah,b,"be ruling of","לְ[מֶמְשָׁלָת]|le[memshalat]|to [be] [ruling] [of]",לְמֶמְשֶׁ֣לֶת,Hbs
,day,יוֹם|yom,m,day,"הַ[יוֹם]|hai[yom]|the [day]",הַיּ֔וֹם,Hms
"Gen 1:16 ג: and the lesser light to rule the night:",,,,,,,,
,and,אֵת|et,,even,"וְ[אֵת]־|ve[et]|and [even]",וְאֶת־,H
,light,מָאוֹר|maor,m,"luminary (give light of)","הַ[מָאוֹר]|ha[maor]|the [luminary] (give light of)",הַמָּא֤וֹר,Hms
,lesser,קְטַן|ketan,m,lesser,"הַ[קְטַן]|ha[ketan]|the [lesser]",הַקָּטֹן֙,Hms
,rule,מֶמְשָׁלָה|memshalah,b,"be ruling of","לְ[מֶמְשָׁלָת]|le[memshalat]|to [be] [ruling] [of]",לְמֶמְשֶׁ֣לֶת,Hbs
,night,לַילָה|laiylah,m,night,"הַ[לַילָה]|ha[laiylah]|the [night]",הַלַּ֔יְלָה,Hms
"Gen 1:16 ד: [he made] the stars also.",,,,,,,,
,,אֵת|et,,even,"וְ[אֵת]|ve[et]|and [even]",וְאֵ֖ת,H
,star,כּוֹכָב|kochav,m,star,"הַ[כּוֹכָבִ]ים׃|ha[kochav]im|the [stars]",הַכּוֹכָבִֽים׃,Hmp
"Gen 1:17 א: And God set them in the firmament of the heaven",,,,,,,,
,set,נָתֹן|naton,V,give,"וַיִ[תַן]|vaiyi[tan]|and he [give]",וַיִּתֵּ֥ן,HViSA3ms
,,אֵת|et,,even,"[אֵתָ]ם|[et]am|[even] them (m)",אֹתָ֛ם,H
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִ֖ים,Mp
,firmament,רָקִיע|rakia,m,"overlay (hammering)","בְּ[רָקִיע]|be[rakia]|in [overlay] (hammering)",בִּרְקִ֣יעַ,Hms
,heaven,שָׁמָה|shamah,m,heaven,"הַ[שָׁמַ]יִם|ha[shamai]yim|the [heavens]",הַשָּׁמָ֑יִם,Hmd
"Gen 1:17 ב: to give light upon the earth,",,,,,,,,
,"give light",אוֹר|or,V,"give light","לְהָ[אִיר]|leha[ir]|to do [give] [light]",לְהָאִ֖יר,HVcCA
,upon,עַל|al,,upon,[עַל]־|[al]|[upon],עַל־,H
,earth,אָרֶץ|aretz,b,"earth (land)","הַ[אָרֶץ]׃|ha[aretz]|the [earth] (land)",הָאָֽרֶץ׃,Hbs
"Gen 1:18 א: And to rule over the day and over the night,",,,,,,,,
,rule,מָשֹׁל|mashol,V,rule,"וּלְ[מְשֹׁל]|ule[meshol]|and to [rule]",וְלִמְשֹׁל֙,HVcSA
,day,יוֹם|yom,m,day,"בְּ[יוֹם]|be[iom]|in [day]",בַּיּ֣וֹם,Hms
,night,לַילָה|laiylah,m,night,"וּבְ[לַילָה]|uve[laiylah]|and in [night]",וּבַלַּ֔יְלָה,Hms
"Gen 1:18 ב: and to divide the light from the darkness:",,,,,,,,
,divide,בָּדֹל|badol,V,"be separate","וּלְהַ[בְּדִיל]|uleha[bedil]|and to make [separate]",וּֽלֲהַבְדִּ֔יל,HVcCA
,,בֵּין|bein,,between,[בֵּין]|[bein]|[between],בֵּ֥ין,H
,light,אוֹר|or,b,light,"הַ[אוֹר]|ha[or]|the [light]",הָא֖וֹר,Hbs
,from,בֵּין|bein,,between,"וּ[בֵּין]|u[bein]|and [between]",וּבֵ֣ין,H
,darkness,חֹשֶׁך|choshech,m,darkness,"הַ[חֹשֶׁך]|ha[choshech]|the [darkness]",הַחֹ֑שֶׁךְ,Hms
"Gen 1:18 ג: and God saw that [it was] good.",,,,,,,,
,see,רָאֹה|raoh,V,see,"וַיִ[רְא]|vaiyi[r]|and he [see]",וַיַּ֥רְא,HViSA3ms
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִ֖ים,Mp
,that,כִּי|ki,,that,[כִּי]־|[ki]|[that],כִּי־,H
,good,טוֹב|tov,m,good,[טוֹב]׃|[tov]|[good],טֽוֹב׃,Hms
"Gen 1:19 א: And the evening and the morning were the fourth day.",,,,,,,,
,were,הָיֹה|haiyoh,V,exist,"וַיְ[הִי]־|vaiye[hi]|and he [exist]",וַֽיְהִי־,HViSA3ms
,evening,עָרְב|arev,m,"evening (get dark)","[עָרְב]|[arev]|[evening] (get dark)",עֶ֥רֶב,Hms
,,הָיֹה|haiyoh,V,exist,"וַיְ[הִי]־|vaiye[hi]|and he [exist]",וַֽיְהִי־,HViSA3ms
,morning,בֹּקֶר|boker,m,"morning (be searched)","[בֹּקֶר]|[boker]|[morning] (be searched)",בֹ֖קֶר,Hms
,day,יוֹם|yom,m,day,[יוֹם]|[yom]|[day],י֥וֹם,Hms
,fourth,רְבִיע|revia,m,"fourth (4th)","[רְבִיעי]׃פ|[revii]|[fourth] (4th)",רְבִיעִֽי׃פ,Hms
"Gen 1:20 א: And God said,",,,,,,,,
,say,אָמֹר|amor,V,say,"וַיֹ[אמֵר]|vaiyo[mer]|and he [say]",וַיֹּ֣אמֶר,HViSA3ms
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִ֔ים,Mp
"Gen 1:20 ב: Let the waters bring forth abundantly the moving creature that hath life,",,,,,,,,
,"bring forth abundantly",שָׁרֹץ|sharotz,V,swarm,"יִ[שְׁרְצ]וּ|yi[shretz]u|they [swarm]",יִשְׁרְצ֣וּ,HViSA3mp
,water,מַיִם|maiyim,m,waters,"הַ[מַ]יִם|ha[mai]yim|the [waters]",הַמַּ֔יִם,Hmd
,"moving creature",שֶׁרֶץ|sheretz,m,swarming,[שֶׁרֶץ]|[sheretz]|[swarming],שֶׁ֖רֶץ,Hms
,"that hath",נַפְשׁ|nafesh,b,soul,[נַפְשׁ]|[nafesh]|[soul],נֶ֣פֶשׁ,Hbs
,life,חַיָה|chaiyah,f,living,[חַיָה]|[chaiyah]|[living],חַיָּ֑ה,Hfs
"Gen 1:20 ג: and fowl [that] may fly above the earth",,,,,,,,
,fowl,עוֹף|of,m,"bird (flying)","וְ[עוֹף]|ve[of]|and [bird] (flying)",וְעוֹף֙,Hms
,fly,עוֹף|of,V,fly,"יְ[עוֹפֵף]|ye[ofef]|he be [flown] !",יְעוֹפֵ֣ף,HViIP3ms
,above,עַל|al,,upon,[עַל]־|[al]|[upon],עַל־,H
,earth,אָרֶץ|aretz,b,"earth (land)","הַ[אָרֶץ]|ha[aretz]|the [earth] (land)",הָאָ֔רֶץ,Hbs
"Gen 1:20 ד: in the open firmament of heaven.",,,,,,,,
,in,עַל|al,,upon,[עַל]־|[al]|[upon],עַל־,H
,open,פָּן|pan,b,face,[פָּנֵ]י|[pan]ei|[faces],פְּנֵ֖י,Hbp
,firmament,רָקִיע|rakia,m,"overlay (hammering)","[רָקִיע]|[rakia]|[overlay] (hammering)",רְקִ֥יעַ,Hms
,heaven,שָׁמָה|shamah,m,heaven,"הַ[שָׁמַ]יִם׃|ha[shamai]yim|the [heavens]",הַשָּׁמָֽיִם׃,Hmd
"Gen 1:21 א: And God created great whales,",,,,,,,,
,create,בָּרֹא|baro,V,"fill up","וַיִ[בְּרַא]|vaiyi[bera]|and he [fill] [up]",וַיִּבְרָ֣א,HViSA3ms
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִ֔ים,Mp
,,אֵת|et,,even,[אֵת]־|[et]|[even],אֶת־,H
,whale,תַנִין|tanin,m,"creature (elongation)","הַ[תַנִינִ]ם|ha[tanin]im|the [creatures] (elongations)",הַתַּנִּינִ֖ם,Hmp
,great,גְדוֹל|gedol,m,great,"הַ[גְדֹלִ]ים|ha[gedol]im|the [great]",הַגְּדֹלִ֑ים,Hmp
"Gen 1:21 ב: and every living creature that moveth,",,,,,,,,
,and,אֵת|et,,even,"וְ[אֵת]|ve[et]|and [even]",וְאֵ֣ת,H
,every,כָּל|kal,m,all,[כָּל]־|[kal]|[all],כָּל־,Hms
,creature,נַפְשׁ|nafesh,b,soul,[נַפְשׁ]|[nafesh]|[soul],נֶ֣פֶשׁ,Hbs
,living,חַיָה|chaiyah,f,living,"הַ[חַיָה]׀|ha[chaiyah]|the [living]",הַֽחַיָּ֣ה׀,Hfs
,moveth,רָמֹשׂ|ramos,V,glide,"הַ[רֹמֵשֶׂ]ת|ha[romese]t|the [gliding]",הָֽרֹמֶ֡שֶׂת,HVrSAfsa
"Gen 1:21 ג: which the waters brought forth abundantly, after their kind,",,,,,,,,
,which,אֲשֶׁר|asher,,"then that","[אֲשֶׁר]|[asher]|[then] [that]",אֲשֶׁר֩,H
,"bring forth abundantly",שָׁרֹץ|sharotz,V,swarm,"[שָׁרַצ]וּ|[sharatz]u|they [swarm]",שָׁרְצ֨וּ,HVpSA3cp
,water,מַיִם|maiyim,m,waters,"הַ[מַ]יִם|ha[mai]yim|the [waters]",הַמַּ֜יִם,Hmd
,"after kind",מִין|min,m,similarity,"לְ[מִינ]הֶם|le[min]hem|to [similarity] them (m)",לְמִֽינֵהֶ֗ם,Hms
"Gen 1:21 ד: and every winged fowl after his kind:",,,,,,,,
,and,אֵת|et,,even,"וְ[אֵת]|ve[et]|and [even]",וְאֵ֨ת,H
,every,כָּל|kal,m,all,[כָּל]־|[kal]|[all],כָּל־,Hms
,fowl,עוֹף|of,m,"bird (flying)","[עוֹף]|[of]|[bird] (flying)",ע֤וֹף,Hms
,winged,כְּנָף|kenaf,f,"wing (thrusting out)","[כְּנָף]|[kenaf]|[wing] (thrusting out)",כָּנָף֙,Hfs
,"after kind",מִין|min,m,similarity,"לְ[מִינ]הוּ|le[min]hu|to [similarity] him",לְמִינֵ֔הוּ,Hms
"Gen 1:21 ה: and God saw that [it was] good.",,,,,,,,
,see,רָאֹה|raoh,V,see,"וַיִ[רְא]|vaiyi[r]|and he [see]",וַיַּ֥רְא,HViSA3ms
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִ֖ים,Mp
,that,כִּי|ki,,that,[כִּי]־|[ki]|[that],כִּי־,H
,good,טוֹב|tov,m,good,[טוֹב]׃|[tov]|[good],טֽוֹב׃,Hms
"Gen 1:22 א: And God blessed them, saying,",,,,,,,,
,bless,בָּרֹך|baroch,V,bless,"וַיְ[בַּרֵך]|vaiye[barech]|and he [bless] !",וַיְבָ֧רֶךְ,HViIA3ms
,,אֵת|et,,even,"[אֵתָ]ם|[et]am|[even] them (m)",אֹתָ֛ם,H
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִ֖ים,Mp
,say,אָמֹר|amor,V,say,"לְ[אְמֹר]|le[emor]|to [say]",לֵאמֹ֑ר,HVcSA
"Gen 1:22 ב: Be fruitful, and multiply,",,,,,,,,
,"be fruitful",פָרֹה|faroh,V,"be fruitful","[פְר]וּ|[fer]u|[be] [fruitful] you all",פְּר֣וּ,HVvSA2mp
,multiply,רָבֹּה|raboh,V,exceed,"וּ[רְבּ]וּ|u[rebu]|and [exceed] you all",וּרְב֗וּ,HVvSA2mp
"Gen 1:22 ג: and fill the waters in the seas,",,,,,,,,
,fill,מָלֹא|malo,V,fill,"וּ[מְלַא]וּ|u[mela]u|and [fill] you all",וּמִלְא֤וּ,HVvSA2mp
,,אֵת|et,,even,[אֵת]־|[et]|[even],אֶת־,H
,water,מַיִם|maiyim,m,waters,"הַ[מַ]יִם|ha[mai]yim|the [waters]",הַמַּ֨יִם֙,Hmd
,sea,יָם|yam,m,sea,"בְּ[יָמִ]ים|bei[yam]im|in [seas]",בַּיַּמִּ֔ים,Hmp
"Gen 1:22 ד: and let fowl multiply in the earth.",,,,,,,,
,fowl,עוֹף|of,m,"bird (flying)","וְהַ[עוֹף]|veha[of]|and the [bird] (flying)",וְהָע֖וֹף,Hms
,multiply,רָבֹּה|raboh,V,exceed,"יִ[רְבּ]|yi[reb]|let him [exceed]",יִ֥רֶב,HVjSA3ms
,earth,אָרֶץ|aretz,b,"earth (land)","בְּ[אָרֶץ]׃|be[aretz]|on [earth] (land)",בָּאָֽרֶץ׃,Hbs
"Gen 1:23 א: And the evening and the morning were the fifth day.",,,,,,,,
,were,הָיֹה|haiyoh,V,exist,"וַיְ[הִי]־|vaiye[hi]|and he [exist]",וַֽיְהִי־,HViSA3ms
,evening,עָרְב|arev,m,"evening (get dark)","[עָרְב]|[arev]|[evening] (get dark)",עֶ֥רֶב,Hms
,,הָיֹה|haiyoh,V,exist,"וַיְ[הִי]־|vaiye[hi]|and he [exist]",וַֽיְהִי־,HViSA3ms
,morning,בֹּקֶר|boker,m,"morning (be searched)","[בֹּקֶר]|[boker]|[morning] (be searched)",בֹ֖קֶר,Hms
,day,יוֹם|yom,m,day,[יוֹם]|[yom]|[day],י֥וֹם,Hms
,fifth,חֲמִישִׁי|chamishi,m,"fifth (5th)","[חֲמִישִׁי]׃פ|[chamishi]|[fifth] (5th)",חֲמִישִֽׁי׃פ,Hms
"Gen 1:24 א: And God said,",,,,,,,,
,say,אָמֹר|amor,V,say,"וַיֹ[אמֵר]|vaiyo[mer]|and he [say]",וַיֹּ֣אמֶר,HViSA3ms
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִ֗ים,Mp
"Gen 1:24 ב: Let the earth bring forth the living creature after his kind,",,,,,,,,
,"bring forth",יָצֹא|yatzo,V,"go out","תוֹ[צִא]|to[tzi]|let her do [go] [out]",תּוֹצֵ֨א,HVjCA3fs
,earth,אָרֶץ|aretz,b,"earth (land)","הַ[אָרֶץ]|ha[aretz]|the [earth] (land)",הָאָ֜רֶץ,Hbs
,creature,נַפְשׁ|nafesh,b,soul,[נַפְשׁ]|[nafesh]|[soul],נֶ֤פֶשׁ,Hbs
,living,חַיָה|chaiyah,f,living,[חַיָה]|[chaiyah]|[living],חַיָּה֙,Hfs
,"after kind",מִין|min,m,similarity,"לְ[מִינָ]ה|le[min]ah|to [similarity] her",לְמִינָ֔הּ,Hms
"Gen 1:24 ג: cattle, and creeping thing, and beast of the earth after his kind:",,,,,,,,
,cattle,בְּהֵמָה|behemah,f,animal,[בְּהֵמָה]|[behemah]|[animal],בְּהֵמָ֥ה,Hfs
,"creeping thing",רֶמֶשׂ|remes,m,gliding,"וְ[רֶמֶשׂ]|ve[remes]|and [gliding]",וָרֶ֛מֶשׂ,Hms
,beast,חַיָה|chaiyah,f,"creature (living)","וְ[חַיַ]תוֹ־|ve[chaiya]to|and [creature] (living) him",וְחַֽיְתוֹ־,Hfs
,earth,אָרֶץ|aretz,b,"earth (land)","[אָרֶץ]|[aretz]|[earth] (land)",אֶ֖רֶץ,Hbs
,"after kind",מִין|min,m,similarity,"לְ[מִינָ]ה|le[min]ah|to [similarity] her",לְמִינָ֑הּ,Hms
"Gen 1:24 ד: and it was so.",,,,,,,,
,was,הָיֹה|haiyoh,V,exist,"וַיְ[הִי]־|vaiye[hi]|and he [exist]",וַֽיְהִי־,HViSA3ms
,so,כֵן|chen,,so,[כֵן]׃|[chen]|[so],כֵֽן׃,H
"Gen 1:25 א: And God made the beast of the earth after his kind,",,,,,,,,
,make,עָשֹׂה|asoh,V,make,"וַיַ[עֲשׂ]|vaiya[as]|and he [make]",וַיַּ֣עַשׂ,HViSA3ms
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִים֩,Mp
,the,אֵת|et,,even,[אֵת]־|[et]|[even],אֶת־,H
,beast,חַיָה|chaiyah,f,"creature (living)","[חַיַ]ת|[chaiya]t|[creature] (living)",חַיַּ֨ת,Hfs
,earth,אָרֶץ|aretz,b,"earth (land)","הַ[אָרֶץ]|ha[aretz]|the [earth] (land)",הָאָ֜רֶץ,Hbs
,"after kind",מִין|min,m,similarity,"לְ[מִינָ]ה|le[min]ah|to [similarity] her",לְמִינָ֗הּ,Hms
"Gen 1:25 ב: and cattle after their kind,",,,,,,,,
,and,אֵת|et,,even,"וְ[אֵת]־|ve[et]|and [even]",וְאֶת־,H
,cattle,בְּהֵמָה|behemah,f,animal,"הַ[בְּהֵמָה]|ha[behemah]|the [animal]",הַבְּהֵמָה֙,Hfs
,"after kind",מִין|min,m,similarity,"לְ[מִינָ]ה|le[min]ah|to [similarity] her",לְמִינָ֔הּ,Hms
"Gen 1:25 ג: and every thing that creepeth upon the earth after his kind:",,,,,,,,
,and,אֵת|et,,even,"וְ[אֵת]|ve[et]|and [even]",וְאֵ֛ת,H
,"every thing",כָּל|kal,m,all,[כָּל]־|[kal]|[all],כָּל־,Hms
,"creepeth upon",רֶמֶשׂ|remes,m,gliding,[רֶמֶשׂ]|[remes]|[gliding],רֶ֥מֶשׂ,Hms
,earth,אֲדָמָה|adamah,f,ground,"הַ[אֲדָמָה]|ha[adamah]|the [ground]",הָֽאֲדָמָ֖ה,Hfs
,"after kind",מִין|min,m,similarity,"לְ[מִינ]הוּ|le[min]hu|to [similarity] him",לְמִינֵ֑הוּ,Hms
"Gen 1:25 ד: and God saw that [it was] good.",,,,,,,,
,see,רָאֹה|raoh,V,see,"וַיִ[רְא]|vaiyi[r]|and he [see]",וַיַּ֥רְא,HViSA3ms
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִ֖ים,Mp
,that,כִּי|ki,,that,[כִּי]־|[ki]|[that],כִּי־,H
,good,טוֹב|tov,m,good,[טוֹב]׃|[tov]|[good],טֽוֹב׃,Hms
"Gen 1:26 א: And God said,",,,,,,,,
,say,אָמֹר|amor,V,say,"וַיֹ[אמֵר]|vaiyo[mer]|and he [say]",וַיֹּ֣אמֶר,HViSA3ms
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִ֔ים,Mp
"Gen 1:26 ב: Let us make man in our image, after our likeness:",,,,,,,,
,make,עָשֹׂה|asoh,V,make,"נַ[עֲשַׂה]|na[asah]|we [make]",נַֽעֲשֶׂ֥ה,HViSA1cp
,man,אָדָם|adam,m,"human being","[אָדָם]|[adam]|[human] [being]",אָדָ֛ם,Hms
,image,צַלֵם|tzalem,m,image,"בְּ[צַלֵמֵ]נוּ|be[tzalem]enu|in [image] us",בְּצַלְמֵ֖נוּ,Hms
,likeness,דְמוּת|demut,f,likeness,"כְּ[דְמוּתֵ]נוּ|ke[demut]enu|as [likeness] us",כִּדְמוּתֵ֑נוּ,Hfs
"Gen 1:26 ג: and let them have dominion over the fish of the sea,",,,,,,,,
,"have dominion",רָדֹה|radoh,V,"have dominion","וַיִ[רְד]וּ|vaiyi[rd]u|and let them [have] [dominion]",וְיִרְדּוּ֩,HVjSA3mp
,fish,דָגָה|dagah,f,fish,"בְּ[דָגַ]ת|be[daga]t|in [fish]",בִדְגַ֨ת,Hfs
,sea,יָם|yam,m,sea,"הַ[יָם]|hai[yam]|the [sea]",הַיָּ֜ם,Hms
"Gen 1:26 ד: and over the fowl of the air,",,,,,,,,
,fowl,עוֹף|of,m,"bird (flying)","וּבְ[עוֹף]|uve[of]|and in [bird] (flying)",וּבְע֣וֹף,Hms
,air,שָׁמָה|shamah,m,heaven,"הַ[שָׁמַ]יִם|ha[shamai]yim|the [heavens]",הַשָּׁמַ֗יִם,Hmd
"Gen 1:26 ה: and over the cattle,",,,,,,,,
,cattle,בְּהֵמָה|behemah,f,animal,"וּבְ[בְּהֵמָה]|uve[behemah]|and in [animal]",וּבַבְּהֵמָה֙,Hfs
"Gen 1:26 ו: and over all the earth,",,,,,,,,
,all,כָּל|kal,m,all,"וּבְ[כָּל]־|uve[kal]|and in [all]",וּבְכָל־,Hms
,earth,אָרֶץ|aretz,b,"earth (land)","הַ[אָרֶץ]|ha[aretz]|the [earth] (land)",הָאָ֔רֶץ,Hbs
"Gen 1:26 ז: and over every creeping thing that creepeth upon the earth.",,,,,,,,
,every,כָּל|kal,m,all,"וּבְ[כָּל]־|uve[kal]|and in [all]",וּבְכָל־,Hms
,"creeping thing",רֶמֶשׂ|remes,m,gliding,"הַ[רֶמֶשׂ]|ha[remes]|the [gliding]",הָרֶ֖מֶשׂ,Hms
,creepeth,רָמֹשׂ|ramos,V,glide,"הַ[רֹמֵשׂ]|ha[romes]|the [gliding]",הָֽרֹמֵ֥שׂ,HVrSAmsa
,upon,עַל|al,,upon,[עַל]־|[al]|[upon],עַל־,H
,earth,אָרֶץ|aretz,b,"earth (land)","הַ[אָרֶץ]׃|ha[aretz]|the [earth] (land)",הָאָֽרֶץ׃,Hbs
"Gen 1:27 א: So God created man in his [own] image,",,,,,,,,
,create,בָּרֹא|baro,V,"fill up","וַיִ[בְּרַא]|vaiyi[bera]|and he [fill] [up]",וַיִּבְרָ֨א,HViSA3ms
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים׀|[eloh]im|[God] (mighty one)",אֱלֹהִ֤ים׀,Mp
,,אֵת|et,,even,[אֵת]־|[et]|[even],אֶת־,H
,man,אָדָם|adam,m,"human being","הַ[אָדָם]|ha[adam]|the [human] [being]",הָֽאָדָם֙,Hms
,image,צַלֵם|tzalem,m,image,"בְּ[צַלֵמ]וֹ|be[tzalem]o|in [image] him",בְּצַלְמ֔וֹ,Hms
"Gen 1:27 ב: in the image of God created he him;",,,,,,,,
,image,צַלֵם|tzalem,m,image,"בְּ[צַלֵם]|be[tzalem]|in [image]",בְּצֶ֥לֶם,Hms
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִ֖ים,Mp
,create,בָּרֹא|baro,V,"fill up","[בָּרַא]|[bara]|he [fill] [up]",בָּרָ֣א,HVpSA3ms
,he,אֵת|et,,even,"[אֵת]וֹ|[et]o|[even] him",אֹת֑וֹ,H
"Gen 1:27 ג: male and female created he them.",,,,,,,,
,male,זְכַר|zechar,m,"male (remember you)","[זְכַר]|[zechar]|[male] (remember you)",זָכָ֥ר,Hms
,female,נְקֵבָה|nekevah,f,"female (punctured)","וּ[נְקֵבָה]|u[nekevah]|and [female] (punctured)",וּנְקֵבָ֖ה,Hfs
,create,בָּרֹא|baro,V,"fill up","[בָּרַא]|[bara]|he [fill] [up]",בָּרָ֥א,HVpSA3ms
,,אֵת|et,,even,"[אֵתָ]ם׃|[et]am|[even] them (m)",אֹתָֽם׃,H
"Gen 1:28 א: And God blessed them,",,,,,,,,
,bless,בָּרֹך|baroch,V,bless,"וַיְ[בַּרֵך]|vaiye[barech]|and he [bless] !",וַיְבָ֣רֶךְ,HViIA3ms
,,אֵת|et,,even,"[אֵתָ]ם|[et]am|[even] them (m)",אֹתָם֮,H
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִים֒,Mp
"Gen 1:28 ב: and God said unto them,",,,,,,,,
,say,אָמֹר|amor,V,say,"וַיֹ[אמֵר]|vaiyo[mer]|and he [say]",וַיֹּ֨אמֶר,HViSA3ms
,,|,,,"לְהֶם|lehem|to them (m)",לָהֶ֜ם,
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִ֗ים,Mp
"Gen 1:28 ג: Be fruitful, and multiply,",,,,,,,,
,"be fruitful",פָרֹה|faroh,V,"be fruitful","[פְר]וּ|[fer]u|[be] [fruitful] you all",פְּר֥וּ,HVvSA2mp
,multiply,רָבֹּה|raboh,V,exceed,"וּ[רְבּ]וּ|u[rebu]|and [exceed] you all",וּרְב֛וּ,HVvSA2mp
"Gen 1:28 ד: and replenish the earth,",,,,,,,,
,replenish,מָלֹא|malo,V,fill,"וּ[מְלַא]וּ|u[mela]u|and [fill] you all",וּמִלְא֥וּ,HVvSA2mp
,,אֵת|et,,even,[אֵת]־|[et]|[even],אֶת־,H
,earth,אָרֶץ|aretz,b,"earth (land)","הַ[אָרֶץ]|ha[aretz]|the [earth] (land)",הָאָ֖רֶץ,Hbs
"Gen 1:28 ה: and subdue it:",,,,,,,,
,subdue,כָּבֹשׁ|kavosh,V,subdue,"וּ[כְּבַשֻׁ]הָ|u[kevashu]ha|and [subdue] you all her",וְכִבְשֻׁ֑הָ,HVvSA2mp
"Gen 1:28 ו: and have dominion over the fish of the sea,",,,,,,,,
,"have dominion",רָדֹה|radoh,V,"have dominion","וּ[רְד]וּ|u[red]u|and [have] [dominion] you all",וּרְד֞וּ,HVvSA2mp
,fish,דָגָה|dagah,f,fish,"בְּ[דָגַ]ת|be[daga]t|in [fish]",בִּדְגַ֤ת,Hfs
,sea,יָם|yam,m,sea,"הַ[יָם]|hai[yam]|the [sea]",הַיָּם֙,Hms
"Gen 1:28 ז: and over the fowl of the air,",,,,,,,,
,fowl,עוֹף|of,m,"bird (flying)","וּבְ[עוֹף]|uve[of]|and in [bird] (flying)",וּבְע֣וֹף,Hms
,air,שָׁמָה|shamah,m,heaven,"הַ[שָׁמַ]יִם|ha[shamai]yim|the [heavens]",הַשָּׁמַ֔יִם,Hmd
"Gen 1:28 ח: and over every living thing that moveth upon the earth.",,,,,,,,
,every,כָּל|kal,m,all,"וּבְ[כָּל]־|uve[kal]|and in [all]",וּבְכָל־,Hms
,"living thing",חַיָה|chaiyah,f,"creature (living)","[חַיָה]|[chaiyah]|[creature] (living)",חַיָּ֖ה,Hfs
,moveth,רָמֹשׂ|ramos,V,glide,"הַ[רֹמֵשֶׂ]ת|ha[romese]t|the [gliding]",הָֽרֹמֶ֥שֶׂת,HVrSAfsa
,upon,עַל|al,,upon,[עַל]־|[al]|[upon],עַל־,H
,earth,אָרֶץ|aretz,b,"earth (land)","הַ[אָרֶץ]׃|ha[aretz]|the [earth] (land)",הָאָֽרֶץ׃,Hbs
"Gen 1:29 א: And God said,",,,,,,,,
,say,אָמֹר|amor,V,say,"וַיֹ[אמֵר]|vaiyo[mer]|and he [say]",וַיֹּ֣אמֶר,HViSA3ms
,God,אֱלֹה|eloh,M,"God (mighty one)","[אֱלֹהִ]ים|[eloh]im|[God] (mighty one)",אֱלֹהִ֗ים,Mp
"Gen 1:29 ב: Behold, I have given you",,,,,,,,
,behold,הִנֵה|hineh,,behold,[הִנֵה]|[hineh]|[behold],הִנֵּה֩,H
,given,נָתֹן|naton,V,give,"[נָתַ]תִי|[nata]ti|I [give]",נָתַ֨תִּי,HVpSA1cs
,,|,,,"לְכֶם|lechem|to you all (m)",לָכֶ֜ם,
"Gen 1:29 ג: every herb bearing seed,",,,,,,,,
,,אֵת|et,,even,[אֵת]־|[et]|[even],אֶת־,H
,every,כָּל|kal,m,all,[כָּל]־|[kal]|[all],כָּל־,Hms
,herb,עֵשֶׂב|esev,m,herb,[עֵשֶׂב]׀|[esev]|[herb],עֵ֣שֶׂב׀,Hms
,bear,זָרֹע|zaroa,V,sow,[זֹרֵע]|[zorea]|[sowing],זֹרֵ֣עַ,HVrSAmsa
,seed,זַרְע|zarea,m,seed,[זַרְע]|[zarea]|[seed],זֶ֗רַע,Hms
"Gen 1:29 ד: which [is] upon the face of all the earth,",,,,,,,,
,which,אֲשֶׁר|asher,,"then that","[אֲשֶׁר]|[asher]|[then] [that]",אֲשֶׁר֙,H
,upon,עַל|al,,upon,[עַל]־|[al]|[upon],עַל־,H
